time_days,rate_emm13,rate_source,rate_bkg,rate_total,err
20.0,0.008750831564127499,0.008680555555555556,0.00018518518518518518,0.008865740740740742,0.0004597982578233875
20.5,0.008828850576034677,0.00863425925925926,0.00032407407407407406,0.008958333333333334,0.0004621231274759756
21.0,0.007417750771291655,0.007638888888888889,0.0002314814814814815,0.00787037037037037,0.0004340201114024693
21.5,0.010349634858602847,0.01138888888888889,0.00018518518518518518,0.011574074074074075,0.0005235526135279914
22.0,0.010148481773449458,0.010578703703703703,0.0003935185185185185,0.010972222222222222,0.0005100740958940047
22.5,0.009085914397192491,0.009166666666666667,0.0002777777777777778,0.009444444444444445,0.0004741417055740169
23.0,0.0074278077768025795,0.007222222222222222,0.0002777777777777778,0.0075,0.00042402838218543116
23.5,0.006711886018455482,0.006921296296296296,0.0002314814814814815,0.007152777777777778,0.0004144424175424915
24.0,0.007366358584119688,0.007662037037037037,0.00032407407407407406,0.00798611111111111,0.00043709568851140016
24.5,0.005293840183719218,0.005763888888888889,0.00034722222222222224,0.0061111111111111106,0.00038425234304747863
25.0,0.004604571188078449,0.005115740740740741,0.00018518518518518518,0.005300925925925926,0.0003590203008791783
25.5,0.0069821506952146995,0.006875,0.0002777777777777778,0.007152777777777778,0.0004144424175424915
26.0,0.007171362201726806,0.007615740740740741,0.0001388888888888889,0.0077546296296296295,0.00043092258386903887
26.5,0.00750549485640456,0.008101851851851851,0.00016203703703703703,0.008263888888888888,0.00044439023624233507
27.0,0.007724232382869956,0.007476851851851852,0.0004398148148148148,0.007916666666666667,0.0004352529501648313
27.5,0.008549369602565655,0.008680555555555556,0.0002314814814814815,0.008912037037037038,0.00046096215834144085
28.0,0.01021422924629137,0.00988425925925926,0.00020833333333333335,0.010092592592592592,0.0004897078581357654
28.5,0.012166625532616729,0.012106481481481482,0.00032407407407407406,0.012430555555555556,0.00054215615771793
29.0,0.0076057659660798485,0.007453703703703704,0.0003935185185185185,0.007847222222222222,0.00043340237694217056
29.5,0.007049464628209297,0.006481481481481481,0.0002314814814814815,0.006712962962962963,0.0004019721619308745
30.0,0.00881713778314156,0.00886574074074074,0.00018518518518518518,0.009050925925925926,0.00046443635947127483
30.5,0.00597679710369698,0.006527777777777778,0.00037037037037037035,0.006898148148148149,0.0004072693372559369
31.0,0.004353209042187334,0.004699074074074074,0.00030092592592592595,0.005,0.00034918433316577036
31.5,0.003360328223035097,0.00375,0.0002546296296296296,0.00400462962962963,0.00031446576559748644
32.0,0.004448927094258191,0.004166666666666667,0.0002546296296296296,0.004421296296296296,0.00032944465310763256
32.5,0.008539911316673136,0.009837962962962963,0.0002314814814814815,0.010069444444444445,0.0004891604537953067
33.0,0.006404467043147936,0.006597222222222222,0.00020833333333333335,0.006805555555555555,0.00040462941813236423
33.5,0.006932126050291961,0.006435185185185185,0.00034722222222222224,0.006782407407407407,0.0004039667427591621
34.0,0.006132960529675445,0.005509259259259259,0.0002546296296296296,0.005763888888888889,0.00037364730923311623
34.5,0.0045444456924085,0.004953703703703704,0.0002777777777777778,0.005231481481481482,0.0003567745312593233
35.0,0.002661451539052248,0.0032175925925925926,0.00020833333333333335,0.003425925925925926,0.00029239151606296295
35.5,0.004362551087189767,0.0044675925925925924,0.00030092592592592595,0.004768518518518518,0.00034142543973983186
36.0,0.004342831984532013,0.0042592592592592595,0.00011574074074074075,0.004375,0.0003278141332155023
36.5,0.005448102821061037,0.005300925925925926,0.0002546296296296296,0.005555555555555556,0.0003671372779124322
37.0,0.005053191629137967,0.005416666666666667,0.0001388888888888889,0.005555555555555556,0.0003671372779124322
37.5,0.004537507534542118,0.004652777777777777,0.0004398148148148148,0.005092592592592592,0.00035224003971606944
38.0,0.004241578837276756,0.004143518518518519,0.00034722222222222224,0.0044907407407407405,0.0003318754129929998
38.5,0.006044681756658298,0.006689814814814815,0.0002546296296296296,0.006944444444444445,0.00040858290051624447
39.0,0.006423915730995417,0.00662037037037037,0.00018518518518518518,0.006805555555555555,0.00040462941813236423
39.5,0.005125123161547266,0.004699074074074074,0.00020833333333333335,0.004907407407407407,0.00034610164905366923
40.0,0.005622799501555115,0.005833333333333334,0.00020833333333333335,0.0060416666666666665,0.00038215488070860923
40.5,0.012212758675155219,0.012314814814814815,0.00037037037037037035,0.012685185185185185,0.0005475650680430991
41.0,0.010438615646505361,0.01074074074074074,0.00030092592592592595,0.011041666666666667,0.0005116474309425897
41.5,0.00958132452232911,0.010138888888888888,0.0002314814814814815,0.01037037037037037,0.0004962296116438259
42.0,0.008642110904427739,0.00875,0.0002314814814814815,0.008981481481481483,0.00046270251967205176
42.5,0.010200391645467082,0.009976851851851851,0.00030092592592592595,0.010277777777777778,0.0004940652592739423
43.0,0.007893717363725124,0.0078009259259259256,0.0002314814814814815,0.008032407407407407,0.0004383198768486688
43.5,0.010777953697377794,0.010925925925925926,0.00032407407407407406,0.01125,0.0005163386722436637
44.0,0.013266034138104657,0.014444444444444444,0.0001388888888888889,0.014583333333333332,0.0005863157155334574
44.5,0.013394574166278084,0.013078703703703703,0.0004861111111111111,0.013564814814814814,0.0005658527199927655
45.0,0.017328563593974205,0.018518518518518517,0.00030092592592592595,0.018819444444444444,0.0006646986127964512
45.5,0.012072733385832967,0.011828703703703704,0.0004398148148148148,0.012268518518518519,0.0005386858472362613
46.0,0.01342736237178274,0.013680555555555555,0.00020833333333333335,0.013888888888888888,0.0005724430237157683
46.5,0.0143314668005557,0.014398148148148148,0.00018518518518518518,0.014583333333333334,0.0005863157155334574
47.0,0.012039041285074466,0.012083333333333333,0.00020833333333333335,0.012291666666666666,0.0005391829733729889
47.5,0.008520585541306283,0.00849537037037037,0.0002546296296296296,0.008749999999999999,0.0004568755345649176
48.0,0.010065058336449524,0.010231481481481482,0.0002777777777777778,0.01050925925925926,0.000499458554885502
48.5,0.008917040879997411,0.008657407407407407,0.00020833333333333335,0.00886574074074074,0.0004597982578233875
49.0,0.008945490545672112,0.009768518518518518,0.0002546296296296296,0.010023148148148147,0.0004880638032387293
49.5,0.010666750298393514,0.010578703703703703,0.00030092592592592595,0.01087962962962963,0.0005079687355057708
50.0,0.00842839209012966,0.00800925925925926,0.00016203703703703703,0.008171296296296296,0.0004419720975545446
50.5,0.008795433575550607,0.008402777777777778,0.0002777777777777778,0.008680555555555556,0.0004551128912653578
51.0,0.008164389010153998,0.008402777777777778,0.0002546296296296296,0.008657407407407407,0.00045452382449462955
51.5,0.013405147028874928,0.013564814814814814,0.0002777777777777778,0.013842592592592592,0.0005715062045817827
52.0,0.013580656412007836,0.013888888888888888,0.00034722222222222224,0.01423611111111111,0.0005794208891998811
52.5,0.011639745173983121,0.011805555555555555,0.000462962962962963,0.012268518518518519,0.0005386858472362613
53.0,0.012381910766632288,0.012569444444444444,0.00020833333333333335,0.012777777777777777,0.0005495187447137706
53.5,0.012104046886760008,0.011689814814814814,0.00034722222222222224,0.012037037037037037,0.0005336891177321892
54.0,0.009820109103291919,0.009583333333333333,0.00020833333333333335,0.009791666666666666,0.0004825431674005621
54.5,0.011314499111794244,0.011134259259259259,0.00037037037037037035,0.011504629629629629,0.0005220151615077137
55.0,0.010666919195460837,0.010393518518518519,0.00034722222222222224,0.010740740740740742,0.0005047942310240878
55.5,0.013933767960161833,0.01361111111111111,0.0002546296296296296,0.01386574074074074,0.0005719748059470479
56.0,0.016670412542242496,0.017824074074074076,0.00018518518518518518,0.01800925925925926,0.0006504382823599985
56.5,0.016996142811930813,0.017106481481481483,0.00020833333333333335,0.017314814814814818,0.0006379614849493398
57.0,0.009383465066318524,0.008402777777777778,0.0002546296296296296,0.008657407407407407,0.00045452382449462955
57.5,0.014002036884410412,0.012615740740740742,0.00030092592592592595,0.012916666666666668,0.000552436305258742
58.0,0.008836129934286088,0.00900462962962963,0.0002314814814814815,0.009236111111111112,0.00046902859838227366
58.5,0.010290367581320344,0.010462962962962962,0.00030092592592592595,0.010763888888888889,0.0005053247000077165
59.0,0.01157348584849693,0.01136574074074074,0.00032407407407407406,0.011689814814814814,0.0005261050493441717
59.5,0.007868139569342875,0.007106481481481482,0.00030092592592592595,0.007407407407407408,0.00042149344223610364
60.0,0.007619176804181753,0.0075,0.00018518518518518518,0.007685185185185185,0.00042905333351496406
60.5,0.008323409182302144,0.008287037037037037,0.00016203703703703703,0.008449074074074074,0.00044918746216811
61.0,0.009597918666255386,0.009953703703703704,0.0002314814814814815,0.010185185185185186,0.0004918913837125767
61.5,0.010509023205394222,0.011597222222222222,0.0002546296296296296,0.011851851851851851,0.0005296577954531148
62.0,0.010540303197198467,0.01087962962962963,0.0002777777777777778,0.011157407407407408,0.0005142589594781943
62.5,0.009222545536698141,0.008773148148148148,0.0002777777777777778,0.009050925925925926,0.00046443635947127483
63.0,0.008467142520141292,0.008055555555555555,0.00037037037037037035,0.008425925925925925,0.0004485906144875733
63.5,0.00792964225780645,0.0075,0.0001388888888888889,0.007638888888888889,0.0004278026291117503
64.0,0.008337699527438252,0.0077546296296296295,0.00037037037037037035,0.008125,0.0004407580532348634
64.5,0.006296330222132377,0.0060416666666666665,0.00030092592592592595,0.006342592592592592,0.00039116266535082735
65.0,0.0064655816796809415,0.006666666666666667,0.00030092592592592595,0.006967592592592593,0.00040923810105726464
65.5,0.008456580441117268,0.008333333333333333,0.00032407407407407406,0.008657407407407407,0.00045452382449462955
66.0,0.007858545460000881,0.0077314814814814815,0.00032407407407407406,0.008055555555555555,0.000438930690660064
66.5,0.007900187813028592,0.0077777777777777776,0.00018518518518518518,0.007962962962962963,0.00043648230680357064
67.0,0.009997644116826519,0.01050925925925926,0.00037037037037037035,0.01087962962962963,0.0005079687355057708
67.5,0.007321688307120429,0.007314814814814815,0.0002546296296296296,0.007569444444444445,0.0004259196863105296
68.0,0.007675622217768111,0.007453703703703704,0.00034722222222222224,0.0078009259259259256,0.00043216425906563127
68.5,0.008369649655639345,0.007962962962962963,0.00030092592592592595,0.00826388888888889,0.00044439023624233507
69.0,0.007885747746813178,0.007939814814814814,0.00016203703703703703,0.008101851851851851,0.00044014977533641663
69.5,0.006230160457891094,0.006412037037037037,0.0002777777777777778,0.006689814814814815,0.00040130509865274897
70.0,0.006487062391721198,0.006504629629629629,0.0003935185185185185,0.006898148148148148,0.0004072693372559369
70.5,0.00742361922947938,0.006944444444444444,0.00034722222222222224,0.007291666666666666,0.00041830316522182393
71.0,0.008874928906930906,0.009398148148148149,0.0002546296296296296,0.009652777777777777,0.0004792002585859436
71.5,0.007476821505584428,0.00787037037037037,0.00030092592592592595,0.008171296296296296,0.0004419720975545446
72.0,0.006558257151034954,0.006412037037037037,0.0002777777777777778,0.006689814814814815,0.00040130509865274897
72.5,0.006406202734942434,0.0061574074074074074,0.0003935185185185185,0.006550925925925926,0.00039727919858527816
73.0,0.00765586413226475,0.007638888888888889,0.00034722222222222224,0.00798611111111111,0.00043709568851140016
73.5,0.008997073577701954,0.009398148148148149,0.000462962962962963,0.009861111111111112,0.0004842059672216285
74.0,0.00828515682249764,0.00798611111111111,0.00018518518518518518,0.008171296296296296,0.0004419720975545446
74.5,0.007891808562514396,0.0078009259259259256,0.00018518518518518518,0.00798611111111111,0.00043709568851140016
75.0,0.006578767451719567,0.006643518518518518,0.00016203703703703703,0.006805555555555555,0.00040462941813236423
75.5,0.003829464147708016,0.003912037037037037,0.00030092592592592595,0.004212962962962963,0.00032204230870649714
76.0,0.005579750422346664,0.005185185185185185,0.0002777777777777778,0.005462962962962963,0.0003642065811901207
76.5,0.006798826254985361,0.006666666666666667,0.00018518518518518518,0.006851851851851852,0.00040595152363738317
77.0,0.00441933058358977,0.00537037037037037,0.00030092592592592595,0.005671296296296296,0.0003707680739308517
77.5,0.006984174587982618,0.006921296296296296,0.00016203703703703703,0.007083333333333333,0.00041249849353712677
78.0,0.005123795397839394,0.005,0.00037037037037037035,0.005370370370370371,0.0003612521096567348
78.5,0.004866177179885817,0.0038194444444444443,0.00037037037037037035,0.004189814814814815,0.0003212092959961187
79.0,0.004484834170863479,0.004768518518518518,0.0002546296296296296,0.005023148148148148,0.00034995076123808095
79.5,0.004717656036577022,0.005324074074074074,0.00020833333333333335,0.005532407407407407,0.0003664068013427996
80.0,0.004019861721283068,0.004120370370370371,0.0002777777777777778,0.004398148148148148,0.00032863040440367006
80.5,0.005887825184428917,0.005902777777777778,0.0002546296296296296,0.0061574074074074074,0.00038564431366591473
81.0,0.004120976351054455,0.0044907407407407405,0.0002314814814814815,0.004722222222222222,0.0003398524052822936
81.5,0.004064826868276645,0.004629629629629629,0.00032407407407407406,0.004953703703703703,0.00034764640801113775
82.0,0.004244539440074138,0.0036342592592592594,0.0002777777777777778,0.003912037037037037,0.00031103917869306885
82.5,0.005263945536895328,0.005069444444444444,0.00034722222222222224,0.005416666666666666,0.0003627323534740439
83.0,0.006482040883560413,0.006782407407407407,0.00018518518518518518,0.006967592592592592,0.00040923810105726464
83.5,0.005998499204536599,0.005648148148148148,0.00034722222222222224,0.00599537037037037,0.0003807501534130145
84.0,0.0044888058765324215,0.004537037037037037,0.00020833333333333335,0.00474537037037037,0.0003406398305231626
84.5,0.00667667419030222,0.007268518518518519,0.0002546296296296296,0.007523148148148149,0.00042465975281568975
85.0,0.006253351448200618,0.005625,0.0002777777777777778,0.005902777777777778,0.0003779250352560408
85.5,0.00642449232238759,0.006990740740740741,0.00032407407407407406,0.007314814814814815,0.00041894316416106513
86.0,0.007489978622849285,0.007291666666666667,6.944444444444444e-05,0.007361111111111111,0.00042022023787849914
86.5,0.008381436849692404,0.007523148148148148,0.0002777777777777778,0.0078009259259259256,0.00043216425906563127
87.0,0.00662947452607869,0.006527777777777778,0.00030092592592592595,0.006828703703703704,0.00040529100999260305
87.5,0.005661379939813218,0.005092592592592593,0.0002777777777777778,0.005370370370370371,0.0003612521096567348
88.0,0.006452919338365967,0.006412037037037037,0.00030092592592592595,0.006712962962962963,0.0004019721619308745
88.5,0.007619814935175037,0.007337962962962963,0.00032407407407407406,0.007662037037037037,0.0004284284377088131
89.0,0.009547117323066918,0.009907407407407408,0.00034722222222222224,0.010254629629629631,0.0004935226880891487
89.5,0.009112591499793295,0.008333333333333333,0.00016203703703703703,0.00849537037037037,0.00045037878468507427
90.0,0.005953454439039945,0.005833333333333334,0.00020833333333333335,0.0060416666666666665,0.00038215488070860923
90.5,0.006341227855293278,0.007453703703703704,0.00030092592592592595,0.0077546296296296295,0.00043092258386903887
91.0,0.00574302873214398,0.006388888888888889,0.00016203703703703703,0.006550925925925926,0.00039727919858527816
91.5,0.005498985098515265,0.005925925925925926,0.00032407407407407406,0.0062499999999999995,0.0003884132898261964
92.0,0.006310026984624826,0.006504629629629629,0.00037037037037037035,0.006875,0.00040661096432118195
92.5,0.007758805102910005,0.008148148148148147,0.00030092592592592595,0.008449074074074074,0.00044918746216811
93.0,0.007333396489187264,0.007013888888888889,0.0002546296296296296,0.007268518518518519,0.0004176621855901105
93.5,0.00696695758206215,0.007291666666666667,0.0002777777777777778,0.007569444444444445,0.0004259196863105296
94.0,0.0062291594395471545,0.0059722222222222225,0.0002314814814814815,0.006203703703703704,0.0003870312780489862
94.5,0.00746753481660465,0.006921296296296296,0.00037037037037037035,0.007291666666666667,0.00041830316522182393
95.0,0.007278619644186444,0.006990740740740741,0.0001388888888888889,0.00712962962962963,0.00041379545755817115
95.5,0.009430985283749856,0.00986111111111111,0.00030092592592592595,0.010162037037037037,0.000491346412023111
96.0,0.00991304433089962,0.010648148148148148,0.0001388888888888889,0.010787037037037036,0.0005058546127105864
96.5,0.007625644443941865,0.008055555555555555,0.00018518518518518518,0.008240740740740741,0.0004437869368343662
97.0,0.009092015908828353,0.009282407407407408,0.00020833333333333335,0.00949074074074074,0.0004752704813998182
97.5,0.007282071173520772,0.006921296296296296,0.00030092592592592595,0.007222222222222222,0.00041637726612596263
98.0,0.00528613119560075,0.004976851851851852,0.00020833333333333335,0.005185185185185185,0.0003552694648149945
98.5,0.006779569166175843,0.007453703703703704,0.0002314814814814815,0.0076851851851851855,0.00042905333351496406
99.0,0.006503262046138912,0.006574074074074074,0.00016203703703703703,0.006736111111111111,0.0004026381200657357
99.5,0.00865462746292704,0.008587962962962962,0.00016203703703703703,0.008749999999999999,0.0004568755345649176
100.0,0.005103961972368115,0.005300925925925926,0.0002777777777777778,0.005578703703703704,0.000367866303968764
100.5,0.005672576473852395,0.005486111111111111,0.0003935185185185185,0.00587962962962963,0.00037721544972414776
101.0,0.005665908467170551,0.005277777777777778,0.0002777777777777778,0.005555555555555556,0.0003671372779124322
101.5,0.004664369286368065,0.005439814814814815,0.0002546296296296296,0.005694444444444445,0.00037148997484330874
102.0,0.004797617842812923,0.005185185185185185,0.0002546296296296296,0.005439814814814815,0.00036347021476251307
102.5,0.006351452388254744,0.0061574074074074074,0.00034722222222222224,0.006504629629629629,0.00039592813502349595
103.0,0.0072356562202842405,0.008240740740740741,0.0005092592592592592,0.00875,0.0004568755345649177
103.5,0.008586622723741366,0.008518518518518519,0.0002314814814814815,0.00875,0.0004568755345649177
104.0,0.007107053155194909,0.006990740740740741,0.0004166666666666667,0.007407407407407408,0.00042149344223610364
104.5,0.0051386387216371685,0.005486111111111111,0.00016203703703703703,0.005648148148148148,0.000370044764702468
105.0,0.005237696073069026,0.00525462962962963,0.00018518518518518518,0.005439814814814815,0.00036347021476251307
105.5,0.006945079931764595,0.007314814814814815,0.000462962962962963,0.0077777777777777776,0.0004315438680494226
106.0,0.006547410458781568,0.0061342592592592594,0.00011574074074074075,0.00625,0.00038841328982619646
106.5,0.011008740740709141,0.011180555555555555,0.0002314814814814815,0.011412037037037037,0.0005199581538866084
107.0,0.009494564995204206,0.008912037037037038,0.00030092592592592595,0.009212962962962964,0.00046845703040700713
107.5,0.006545492086886146,0.006574074074074074,0.00032407407407407406,0.006898148148148148,0.0004072693372559369
108.0,0.005219702957474274,0.004629629629629629,0.00020833333333333335,0.004837962962962962,0.00034377149560369804
108.5,0.005788206206949542,0.006527777777777778,0.00030092592592592595,0.006828703703703704,0.00040529100999260305
109.0,0.0039890292609768,0.004097222222222223,0.0002777777777777778,0.004375,0.0003278141332155023
109.5,0.0060943916947802735,0.006875,0.0004398148148148148,0.007314814814814815,0.00041894316416106513
110.0,0.007749671447195804,0.008402777777777778,0.00030092592592592595,0.008703703703703705,0.0004557011965735904
110.5,0.008548109650554078,0.008680555555555556,0.00020833333333333335,0.008888888888888889,0.00046038057589358714
111.0,0.010163026634878964,0.009699074074074074,0.00034722222222222224,0.010046296296296296,0.0004886124361848987
111.5,0.007748994268636332,0.007824074074074074,0.00011574074074074075,0.007939814814814814,0.0004358680619062123
112.0,0.006511381655935239,0.006458333333333333,0.00018518518518518518,0.006643518518518518,0.0003999676345397404
112.5,0.004063632469989607,0.004143518518518519,0.00030092592592592595,0.0044444444444444444,0.00033025689428670065
113.0,0.00311822568848448,0.0036342592592592594,0.0002546296296296296,0.0038888888888888888,0.00031017661729951566
113.5,0.003355256122354717,0.003703703703703704,0.00018518518518518518,0.003888888888888889,0.0003101766172995157
114.0,0.006505152839026002,0.007037037037037037,0.0002777777777777778,0.007314814814814815,0.00041894316416106513
114.5,0.0069610347820020955,0.007199074074074074,0.0006018518518518519,0.0078009259259259256,0.00043216425906563127
115.0,0.0071129155463121934,0.007291666666666667,0.00018518518518518518,0.007476851851851852,0.0004233960700527409
115.5,0.005877355811778709,0.0061805555555555555,0.0002314814814814815,0.006412037037037037,0.000393212081518904
116.0,0.007031699833544701,0.006574074074074074,0.00030092592592592595,0.006875,0.00040661096432118195
116.5,0.008183470953744469,0.007453703703703704,0.00030092592592592595,0.0077546296296296295,0.00043092258386903887
117.0,0.005410655487369789,0.005532407407407408,0.00037037037037037035,0.0059027777777777785,0.0003779250352560408
117.5,0.00807095578777634,0.007546296296296297,0.0002777777777777778,0.007824074074074074,0.0004327837607586896
118.0,0.007661619993199593,0.0075,0.0001388888888888889,0.007638888888888889,0.0004278026291117503
118.5,0.008883742880517277,0.008981481481481481,0.00032407407407407406,0.009305555555555555,0.0004707391383648761
119.0,0.008010296898609739,0.007175925925925926,0.0002777777777777778,0.007453703703703704,0.00042276281219309823
119.5,0.007259805377133865,0.006990740740740741,0.00018518518518518518,0.007175925925925926,0.0004150883691711362
120.0,0.007808803170699439,0.007407407407407408,0.0002546296296296296,0.0076620370370370375,0.00042842843770881316
120.5,0.007524757777439695,0.006990740740740741,0.0002314814814814815,0.007222222222222223,0.00041637726612596263
121.0,0.008042643272569507,0.008125,0.0001388888888888889,0.008263888888888888,0.00044439023624233507
121.5,0.007638944327562342,0.008101851851851851,0.00037037037037037035,0.008472222222222221,0.0004497835178524396
122.0,0.008890698299556942,0.008217592592592592,0.0002546296296296296,0.008472222222222221,0.0004497835178524396
122.5,0.009296948113714593,0.010185185185185186,0.00034722222222222224,0.010532407407407409,0.0004999946847827511
123.0,0.011084326821587538,0.011203703703703704,0.00032407407407407406,0.011527777777777777,0.0005225281481476505
123.5,0.01170076594968432,0.011620370370370371,0.0002546296296296296,0.011875,0.0005301633871241414
124.0,0.016629543563858016,0.016712962962962964,0.0003935185185185185,0.017106481481481483,0.0006341705806914801
124.5,0.009918035302172985,0.00974537037037037,0.0002314814814814815,0.009976851851851851,0.00048696468301764537
125.0,0.00770928043230782,0.00787037037037037,0.0001388888888888889,0.008009259259259258,0.0004377082106585888
125.5,0.006801783823593992,0.006643518518518518,0.0002777777777777778,0.006921296296296296,0.0004079266476115267
126.0,0.007421077825118926,0.007291666666666667,0.0002777777777777778,0.007569444444444445,0.0004259196863105296
126.5,0.007847935740916618,0.008148148148148147,0.0002777777777777778,0.008425925925925925,0.0004485906144875733
127.0,0.008631291663574478,0.00900462962962963,0.00034722222222222224,0.009351851851851853,0.00047187605354995845
127.5,0.01164486958405046,0.012361111111111111,0.0003935185185185185,0.01275462962962963,0.0005490309772946419
128.0,0.012228886318802779,0.011712962962962963,0.00030092592592592595,0.01201388888888889,0.0005331868693273249
128.5,0.012821879869553725,0.012129629629629629,0.0002314814814814815,0.012361111111111111,0.0005406716092633338
129.0,0.010947720017776679,0.011643518518518518,0.00032407407407407406,0.011967592592592592,0.0005321809505212459
129.5,0.012341588901757197,0.01238425925925926,0.0002314814814814815,0.012615740740740742,0.0005460952237961599
130.0,0.008871734154977618,0.009166666666666667,0.0002777777777777778,0.009444444444444445,0.0004741417055740169
130.5,0.008234315617839879,0.007916666666666667,0.0002546296296296296,0.008171296296296296,0.0004419720975545446
131.0,0.006155551551638558,0.006296296296296296,0.0002314814814814815,0.006527777777777778,0.0003966042421178476
131.5,0.0058405846603332345,0.00537037037037037,0.0002777777777777778,0.005648148148148148,0.000370044764702468
132.0,0.007140648371472441,0.006805555555555555,0.00018518518518518518,0.00699074074074074,0.00040989225428110314
132.5,0.012664355611159554,0.012314814814814815,0.00020833333333333335,0.012523148148148148,0.0005441292552346578
133.0,0.009491447295051544,0.009166666666666667,0.00020833333333333335,0.009375,0.0004724434851668206
133.5,0.010882500534090626,0.011018518518518518,0.00020833333333333335,0.01122685185185185,0.0005158195301572644
134.0,0.00965892356280518,0.00949074074074074,0.00030092592592592595,0.009791666666666667,0.00048254316740056215
134.5,0.011798496119839042,0.011226851851851852,0.0002314814814814815,0.011458333333333334,0.0005209876729045968
135.0,0.009295009162330775,0.00986111111111111,0.00034722222222222224,0.010208333333333333,0.0004924357522899428
135.5,0.010122921149064448,0.010277777777777778,0.0002546296296296296,0.010532407407407407,0.000499994684782751
136.0,0.011293593780705878,0.01136574074074074,0.0002314814814814815,0.011597222222222222,0.000524064095216109
136.5,0.010191973438484003,0.010717592592592593,0.00030092592592592595,0.01101851851851852,0.0005111235240403864
