time_days,rate_emm13,rate_source,rate_bkg,rate_total,err
21.0,0.006997416822900016,0.006435185185185185,0.00018518518518518518,0.00662037037037037,0.00039929722252556016
22.0,0.008548541687812399,0.008333333333333333,0.00018518518518518518,0.008518518518518519,0.00045097326578977286
22.5,0.009578484178198347,0.010555555555555556,0.00016203703703703703,0.010717592592592593,0.0005042632040041307
23.0,0.010656293034310614,0.010185185185185186,0.00018518518518518518,0.010370370370370372,0.0004962296116438259
23.5,0.009353960952648618,0.009328703703703704,0.00032407407407407406,0.009652777777777777,0.0004792002585859436
24.0,0.009994308916180368,0.01050925925925926,0.00032407407407407406,0.010833333333333334,0.0005069127762504656
25.5,0.009520842490684845,0.00962962962962963,0.00030092592592592595,0.009930555555555557,0.0004858630763714183
26.0,0.01031224957969449,0.010717592592592593,0.00018518518518518518,0.010902777777777779,0.0005084958928192247
26.5,0.011376143659762352,0.011203703703703704,9.259259259259259e-05,0.011296296296296296,0.000517375393674387
28.0,0.010608459814399642,0.011620370370370371,0.0002314814814814815,0.011851851851851853,0.0005296577954531148
29.0,0.006405752821136347,0.0059490740740740745,0.0002314814814814815,0.006180555555555556,0.0003863384182624646
29.5,0.006128974429863925,0.00636574074074074,0.0002546296296296296,0.00662037037037037,0.00039929722252556016
30.5,0.005411819458959344,0.004675925925925926,0.0002546296296296296,0.004930555555555556,0.00034687488845455195
31.0,0.005741141062484439,0.006273148148148148,0.0001388888888888889,0.006412037037037037,0.000393212081518904
33.0,0.0036951245898332362,0.003587962962962963,0.00016203703703703703,0.00375,0.0003049500177787149
33.5,0.0038909862570212102,0.003726851851851852,0.00018518518518518518,0.003912037037037037,0.00031103917869306885
36.0,0.0053876516820844786,0.00525462962962963,0.0002546296296296296,0.00550925925925926,0.00036567486556717736
36.5,0.0046163993835668105,0.0044675925925925924,0.00016203703703703703,0.004629629629629629,0.0003366842888009565
37.5,0.006639980878877298,0.006342592592592592,0.0002777777777777778,0.00662037037037037,0.00039929722252556016
40.5,0.007445172577563558,0.0075,0.0002777777777777778,0.0077777777777777776,0.0004315438680494226
43.0,0.00800893362288036,0.007361111111111111,0.00020833333333333335,0.007569444444444444,0.0004259196863105296
43.5,0.00981091702762948,0.010231481481481482,0.0001388888888888889,0.01037037037037037,0.0004962296116438259
44.0,0.008928569514642559,0.009560185185185185,0.00030092592592592595,0.009861111111111112,0.0004842059672216285
45.0,0.007800768835715782,0.007430555555555556,0.0002546296296296296,0.0076851851851851855,0.00042905333351496406
45.5,0.0076449641599713025,0.007916666666666667,0.0002314814814814815,0.00814814814814815,0.00044136549282207746
47.5,0.005304423146444692,0.005347222222222222,0.00011574074074074075,0.005462962962962963,0.0003642065811901207
49.5,0.004473021908714832,0.004583333333333333,0.00020833333333333335,0.004791666666666666,0.0003422092454394331
51.0,0.0047530307906208874,0.005208333333333333,0.0003935185185185185,0.005601851851851852,0.00036859388811851955
51.5,0.005551003582555921,0.005763888888888889,0.00032407407407407406,0.0060879629629629626,0.0003835544633748753
52.0,0.0052743220829752835,0.005648148148148148,0.00030092592592592595,0.005949074074074074,0.00037934022433516973
52.5,0.005793597346079525,0.0059722222222222225,0.00037037037037037035,0.006342592592592593,0.00039116266535082735
53.5,0.00785117722034612,0.007569444444444445,0.00037037037037037035,0.007939814814814814,0.0004358680619062123
54.0,0.0074613384214649355,0.0077083333333333335,0.0002314814814814815,0.007939814814814814,0.0004358680619062123
54.5,0.007802104161785407,0.007546296296296297,0.0002777777777777778,0.007824074074074074,0.0004327837607586896
55.0,0.007025373132206042,0.006828703703703704,0.00032407407407407406,0.007152777777777778,0.0004144424175424915
56.5,0.01059897531700997,0.011643518518518518,0.00032407407407407406,0.011967592592592592,0.0005321809505212459
61.0,0.010648494651900457,0.010578703703703703,0.00018518518518518518,0.010763888888888889,0.0005053247000077165
63.0,0.009607426179283353,0.009537037037037037,0.0002546296296296296,0.009791666666666666,0.0004825431674005621
63.5,0.007116238937626209,0.00662037037037037,0.00018518518518518518,0.006805555555555555,0.00040462941813236423
64.5,0.005606421129090412,0.006527777777777778,0.00034722222222222224,0.006875,0.00040661096432118195
66.0,0.006420071694497878,0.00662037037037037,0.00030092592592592595,0.006921296296296296,0.0004079266476115267
66.5,0.007593682406102775,0.006851851851851852,0.0002546296296296296,0.007106481481481482,0.0004131474844811325
68.5,0.006188667637317726,0.0062268518518518515,0.0002777777777777778,0.006504629629629629,0.00039592813502349595
69.0,0.0066632963313741495,0.006921296296296296,0.00030092592592592595,0.007222222222222222,0.00041637726612596263
69.5,0.006164608254630015,0.00662037037037037,0.0002546296296296296,0.006875,0.00040661096432118195
70.0,0.00495827498334715,0.005069444444444444,0.0002777777777777778,0.005347222222222222,0.0003605097085637957
70.5,0.005981268340107076,0.006435185185185185,0.0003935185185185185,0.006828703703703704,0.00040529100999260305
72.0,0.009166044903333571,0.009050925925925926,0.00016203703703703703,0.009212962962962963,0.0004684570304070071
72.5,0.009964222329681376,0.009444444444444445,0.0003935185185185185,0.009837962962962963,0.0004836523358057357
74.0,0.011473875231933026,0.010648148148148148,0.0004861111111111111,0.011134259259259259,0.0005137377158053578
75.0,0.014316339040468508,0.014143518518518519,0.0002314814814814815,0.014375,0.0005821886184195914
75.5,0.011976136434983084,0.012060185185185186,0.00030092592592592595,0.012361111111111113,0.0005406716092633338
76.0,0.011090672791062302,0.01125,0.0002546296296296296,0.011504629629629629,0.0005220151615077137
76.5,0.010704784655022259,0.010231481481481482,0.00018518518518518518,0.010416666666666668,0.0004973082555091555
77.0,0.008868264733524808,0.008356481481481482,0.00032407407407407406,0.008680555555555556,0.0004551128912653578
77.5,0.00888612849077898,0.010162037037037037,0.0002777777777777778,0.010439814814814815,0.0004978467010639401
78.5,0.01123677641457005,0.010949074074074075,0.0002777777777777778,0.011226851851851852,0.0005158195301572644
80.0,0.009440881563685218,0.009421296296296296,0.00030092592592592595,0.009722222222222222,0.00048087461787549264
80.5,0.009843057164929012,0.009328703703703704,0.00032407407407407406,0.009652777777777777,0.0004792002585859436
81.0,0.010549647372948088,0.010949074074074075,0.00018518518518518518,0.01113425925925926,0.0005137377158053578
81.5,0.011505558448312947,0.012106481481481482,0.00020833333333333335,0.012314814814814815,0.0005396796415819536
82.5,0.009465064920030823,0.009398148148148149,0.0002546296296296296,0.009652777777777777,0.0004792002585859436
83.0,0.007744441203143974,0.007337962962962963,0.0002546296296296296,0.007592592592592593,0.000426548257468658
83.5,0.009310721829603382,0.008726851851851852,0.0002546296296296296,0.008981481481481481,0.0004627025196720517
85.0,0.0053683260718045194,0.004930555555555555,0.0002546296296296296,0.005185185185185185,0.0003552694648149945
85.5,0.0038465364576096917,0.003472222222222222,0.0002777777777777778,0.00375,0.0003049500177787149
86.0,0.003637742544292755,0.003472222222222222,0.00034722222222222224,0.0038194444444444443,0.000307574419663444
86.5,0.004926100050050925,0.004791666666666666,0.0001388888888888889,0.004930555555555555,0.00034687488845455195
88.0,0.006930728986078167,0.006736111111111111,0.0002314814814814815,0.006967592592592593,0.00040923810105726464
88.5,0.008926328968999694,0.008796296296296297,0.0002314814814814815,0.009027777777777779,0.00046385913296629466
89.0,0.007515766962388932,0.008148148148148147,0.00032407407407407406,0.008472222222222221,0.0004497835178524396
90.5,0.005012562217989309,0.005300925925925926,0.00037037037037037035,0.005671296296296297,0.00037076807393085173
91.5,0.0054205126987109924,0.005810185185185186,0.00037037037037037035,0.006180555555555556,0.0003863384182624646
92.0,0.0061022841403920456,0.005902777777777778,0.00037037037037037035,0.006273148148148148,0.0003891024549862125
92.5,0.006622248558691152,0.006712962962962963,0.000462962962962963,0.007175925925925926,0.0004150883691711362
95.0,0.008574367377272452,0.008541666666666666,0.00034722222222222224,0.008888888888888889,0.00046038057589358714
95.5,0.010261493280208353,0.010439814814814815,0.00018518518518518518,0.010625,0.0005021334801243163
98.5,0.009636445212681232,0.01025462962962963,0.00030092592592592595,0.010555555555555556,0.0005005302404187895
99.0,0.009409355330598865,0.010601851851851852,6.944444444444444e-05,0.010671296296296297,0.0005031994687866177
100.0,0.014121515106511932,0.014791666666666667,0.00030092592592592595,0.015092592592592593,0.0005962839315801321
100.5,0.008814114348872427,0.009328703703703704,0.0003935185185185185,0.009722222222222222,0.00048087461787549264
104.0,0.007341974788716335,0.007361111111111111,0.00034722222222222224,0.007708333333333333,0.000429677320512721
104.5,0.007906677180262143,0.007962962962962963,0.00016203703703703703,0.008125,0.0004407580532348634
105.0,0.006417679452448876,0.00636574074074074,0.00020833333333333335,0.006574074074074073,0.00039795301028042174
106.5,0.00840020402083286,0.008425925925925925,0.00030092592592592595,0.008726851851851852,0.00045628874336464914
107.5,0.00855673273442746,0.00875,0.0004166666666666667,0.009166666666666667,0.0004673117972107855
108.0,0.007209664693017685,0.007152777777777778,0.0002314814814814815,0.00738425925925926,0.0004208573215299349
109.0,0.009653191194402775,0.009027777777777777,0.0001388888888888889,0.009166666666666665,0.00046731179721078544
111.0,0.007245338952590636,0.007430555555555556,0.00018518518518518518,0.007615740740740741,0.00042717590371208576
111.5,0.008143461780374398,0.007662037037037037,0.00032407407407407406,0.00798611111111111,0.00043709568851140016
112.0,0.0068811019722582745,0.006689814814814815,0.00032407407407407406,0.007013888888888889,0.00041054536519407106
114.0,0.008453304323015524,0.009166666666666667,0.00030092592592592595,0.009467592592592593,0.0004747064289930423
114.5,0.007009562067515885,0.007152777777777778,0.00011574074074074075,0.007268518518518519,0.0004176621855901105
115.5,0.006782467927564224,0.006273148148148148,0.00032407407407407406,0.006597222222222222,0.000398625683008431
116.5,0.006799194414734575,0.007314814814814815,0.00034722222222222224,0.007662037037037037,0.0004284284377088131
118.0,0.014112909175342917,0.013796296296296296,0.00034722222222222224,0.014143518518518519,0.0005775683680660034
120.5,0.009900830253972695,0.009375,0.00030092592592592595,0.009675925925925926,0.0004797590276290003
121.0,0.01120562711513751,0.01125,0.0002546296296296296,0.011504629629629629,0.0005220151615077137
121.5,0.008652263148096069,0.007361111111111111,0.00016203703703703703,0.007523148148148148,0.0004246597528156897
122.0,0.00770719082304973,0.007615740740740741,0.00020833333333333335,0.007824074074074074,0.0004327837607586896
124.5,0.006981795047175245,0.00625,0.0002314814814814815,0.006481481481481482,0.00039525087139751517
125.0,0.005533124293278638,0.00537037037037037,0.0001388888888888889,0.005509259259259259,0.00036567486556717736
125.5,0.006158685716314061,0.006944444444444444,0.00030092592592592595,0.00724537037037037,0.00041702022074381395
127.0,0.005045438926544735,0.004421296296296296,0.00020833333333333335,0.004629629629629629,0.0003366842888009565
127.5,0.004812448874468971,0.00474537037037037,0.00018518518518518518,0.004930555555555555,0.00034687488845455195
130.0,0.005758117379363892,0.005601851851851852,9.259259259259259e-05,0.005694444444444445,0.00037148997484330874
132.0,0.004351279457477128,0.0043518518518518515,0.00018518518518518518,0.0045370370370370365,0.0003334860765828933
133.0,0.006260915777174064,0.005694444444444445,0.00016203703703703703,0.005856481481481482,0.00037650452686243026
133.5,0.007015254718946675,0.007106481481481482,0.0002546296296296296,0.007361111111111112,0.00042022023787849914
134.0,0.009646141041302094,0.010578703703703703,0.00020833333333333335,0.010787037037037036,0.0005058546127105864
134.5,0.01037332080531618,0.01074074074074074,0.00018518518518518518,0.010925925925925926,0.0005090225041947644
135.0,0.011358210456766344,0.011018518518518518,0.00030092592592592595,0.011319444444444444,0.0005178929761470178
135.5,0.011756651573944163,0.011898148148148149,0.0003935185185185185,0.012291666666666668,0.000539182973372989
136.0,0.011793154566889438,0.01175925925925926,0.00030092592592592595,0.012060185185185186,0.0005341908939213127
136.5,0.011927650169055387,0.011967592592592592,0.00020833333333333335,0.012175925925925925,0.0005366927379440626
137.0,0.010189263153230243,0.009907407407407408,0.00034722222222222224,0.010254629629629631,0.0004935226880891487
139.0,0.0056500323664678215,0.005925925925925926,0.0002777777777777778,0.0062037037037037035,0.00038703127804898615
139.5,0.00640868917198182,0.006597222222222222,0.00032407407407407406,0.006921296296296296,0.0004079266476115267
140.0,0.005607750311160501,0.005625,0.00032407407407407406,0.005949074074074074,0.00037934022433516973
140.5,0.004511703927354084,0.0042824074074074075,0.0002777777777777778,0.004560185185185185,0.0003342884982127564
141.0,0.005091262956899993,0.005925925925925926,0.0002546296296296296,0.0061805555555555555,0.0003863384182624646
143.5,0.0046899141204408724,0.004560185185185185,0.0002546296296296296,0.004814814814814815,0.0003429912599861909
144.0,0.005453060236425717,0.005300925925925926,0.0002546296296296296,0.005555555555555556,0.0003671372779124322
145.0,0.004376558895468042,0.0042824074074074075,0.0002546296296296296,0.004537037037037037,0.00033348607658289337
149.0,0.016173269387513636,0.016273148148148148,0.0002314814814814815,0.01650462962962963,0.0006230895357688693
151.5,0.012430845556165143,0.012407407407407407,0.00034722222222222224,0.01275462962962963,0.0005490309772946419
152.0,0.014143895090569146,0.01412037037037037,0.0002314814814814815,0.014351851851851852,0.0005817282446766909
152.5,0.012439673166815194,0.011967592592592592,0.00030092592592592595,0.012268518518518519,0.0005386858472362613
153.0,0.010738478706343445,0.010138888888888888,0.0001388888888888889,0.010277777777777776,0.0004940652592739422
153.5,0.010660616498415636,0.010439814814814815,0.0002546296296296296,0.010694444444444444,0.0005037316171830222
154.0,0.01183311142384306,0.011273148148148148,0.00018518518518518518,0.011458333333333334,0.0005209876729045968
155.0,0.007075901912544423,0.00738425925925926,0.0002546296296296296,0.0076388888888888895,0.0004278026291117503
155.5,0.006766366419627766,0.006990740740740741,0.0002546296296296296,0.007245370370370371,0.00041702022074381395
159.5,0.00421990031535047,0.004212962962962963,0.0002777777777777778,0.0044907407407407405,0.0003318754129929998
161.0,0.005058921967835589,0.004837962962962963,0.0002777777777777778,0.005115740740740741,0.00035299983334538104
162.0,0.006975178796371881,0.0075,0.00016203703703703703,0.007662037037037037,0.0004284284377088131
164.0,0.005315150596085126,0.005833333333333334,0.0002314814814814815,0.006064814814814815,0.00038285531158924776
165.0,0.0072939615726565704,0.007152777777777778,0.00032407407407407406,0.007476851851851852,0.0004233960700527409
165.5,0.006169428774992167,0.005925925925925926,0.00037037037037037035,0.006296296296296296,0.000389790401676319
166.5,0.0064425817464382595,0.00625,0.00037037037037037035,0.006620370370370371,0.0003992972225255602
167.0,0.0065794417776634095,0.006550925925925926,0.00018518518518518518,0.006736111111111111,0.0004026381200657357
171.5,0.0049040914607504935,0.0044907407407407405,0.00030092592592592595,0.004791666666666666,0.0003422092454394331
173.0,0.005811337569517775,0.006342592592592592,0.00020833333333333335,0.006550925925925925,0.00039727919858527816
173.5,0.007221382427266684,0.006712962962962963,0.0003935185185185185,0.007106481481481482,0.0004131474844811325
174.0,0.0076263237773645815,0.006666666666666667,0.00018518518518518518,0.006851851851851852,0.00040595152363738317
174.5,0.008040735048553174,0.007569444444444445,0.0001388888888888889,0.0077083333333333335,0.00042967732051272107
177.0,0.012215729512542725,0.01175925925925926,0.00032407407407407406,0.012083333333333333,0.0005346921992241329
178.0,0.006554358657345382,0.0062037037037037035,0.00016203703703703703,0.00636574074074074,0.0003918469950466023
180.0,0.007946485385418216,0.007662037037037037,0.00018518518518518518,0.007847222222222222,0.00043340237694217056
181.0,0.005256019691310832,0.00537037037037037,0.0002314814814814815,0.005601851851851852,0.00036859388811851955
181.5,0.0076222460924460595,0.007222222222222222,0.00030092592592592595,0.007523148148148148,0.0004246597528156897
182.0,0.006633099132667829,0.006666666666666667,0.00020833333333333335,0.006875,0.00040661096432118195
365.5,0.031685857166577465,0.03155092592592593,0.00034722222222222224,0.03189814814814815,0.0008628858654379464
366.0,0.033240945315935015,0.031689814814814816,0.00037037037037037035,0.032060185185185185,0.0008650565727808871
366.5,0.04126112840231532,0.04162037037037037,0.00034722222222222224,0.04196759259259259,0.0009887674188312138
367.5,0.02870910227713287,0.028819444444444446,0.00018518518518518518,0.02900462962962963,0.0008231600217676494
368.5,0.024735155129090646,0.02361111111111111,0.0002314814814814815,0.023842592592592592,0.0007470614588887288
369.5,0.02234057453463075,0.02101851851851852,0.00030092592592592595,0.021319444444444446,0.0007068908092654034
370.0,0.026416987276732144,0.025902777777777778,0.0002546296296296296,0.026157407407407407,0.0007821026145115597
370.5,0.02645815253848921,0.025694444444444443,0.00030092592592592595,0.02599537037037037,0.0007797009954379929
371.0,0.021854111938501355,0.021828703703703704,0.0002777777777777778,0.02210648148148148,0.0007196617720535876
372.0,0.020219723690716077,0.01875,0.0002546296296296296,0.019004629629629628,0.0006679153688567403
373.0,0.021749834641321363,0.02210648148148148,0.0002314814814814815,0.022337962962962962,0.0007233750298304442
373.5,0.0254344187247561,0.026412037037037036,0.00032407407407407406,0.02673611111111111,0.0007906202746534095
374.0,0.02568547947660918,0.025347222222222222,0.0004398148148148148,0.02578703703703704,0.0007766022865165925
374.5,0.020439928424402527,0.020972222222222222,0.0002314814814814815,0.021203703703703704,0.000704993214442844
375.0,0.020264938082929434,0.020092592592592592,0.00030092592592592595,0.02039351851851852,0.0006915642744650365
376.0,0.025816920896291277,0.026296296296296297,0.0002777777777777778,0.026574074074074073,0.0007882446075643095
376.5,0.02750246772718951,0.02824074074074074,0.0004861111111111111,0.02872685185185185,0.0008192450062614075
377.0,0.02591810265954858,0.02761574074074074,0.0002546296296296296,0.02787037037037037,0.0008070541617913725
378.0,0.022669453512911372,0.023541666666666666,0.00018518518518518518,0.02372685185185185,0.000745266153493846
379.0,0.023167286422764742,0.024050925925925927,0.00034722222222222224,0.024398148148148148,0.0007556195508729792
379.5,0.026652180328017794,0.026805555555555555,0.0001388888888888889,0.026944444444444444,0.0007936642549322921
380.5,0.027425294275048508,0.028587962962962964,0.00037037037037037035,0.028958333333333336,0.0008225088132726237
381.5,0.02056831751030441,0.020046296296296295,0.00011574074074074075,0.020162037037037034,0.0006876792697831352
382.5,0.02472815549440572,0.025231481481481483,0.00032407407407407406,0.025555555555555557,0.0007731447107727722
383.0,0.024720360241374566,0.02423611111111111,0.0002546296296296296,0.02449074074074074,0.0007570364936462687
384.0,0.019160720004959726,0.020162037037037037,0.0002777777777777778,0.020439814814814813,0.0006923386593580699
384.5,0.01911195100786115,0.02020833333333333,0.0002777777777777778,0.020486111111111108,0.0006931121790641878
386.5,0.021291702592590455,0.020069444444444445,0.00020833333333333335,0.02027777777777778,0.0006896245079047796
387.0,0.018703575296546374,0.01888888888888889,0.0003935185185185185,0.019282407407407408,0.0006727116626811957
387.5,0.019371821849511087,0.019884259259259258,0.0002777777777777778,0.020162037037037034,0.0006876792697831352
388.0,0.021414898790384142,0.02273148148148148,0.0002546296296296296,0.02298611111111111,0.0007336721768865691
388.5,0.019017032689037944,0.018958333333333334,0.0004398148148148148,0.01939814814814815,0.0006747000555215199
390.0,0.021898571052281938,0.021435185185185186,0.00030092592592592595,0.021736111111111112,0.0007136803752046795
390.5,0.027057860045051986,0.027453703703703702,0.00032407407407407406,0.027777777777777776,0.0008057251845474487
391.0,0.02387678009235897,0.025046296296296296,0.00030092592592592595,0.025347222222222222,0.0007700196185369019
392.0,0.020571687423337183,0.019791666666666666,0.0002314814814814815,0.020023148148148148,0.0006853376959669842
392.5,0.02105605790617185,0.020555555555555556,0.0002546296296296296,0.020810185185185185,0.0006985028328108251
394.0,0.020136667445304384,0.021157407407407406,0.0001388888888888889,0.021296296296296296,0.0007065116980356436
394.5,0.019187131544729424,0.017893518518518517,0.0004166666666666667,0.018310185185185183,0.0006557711773739198
396.0,0.016944762733016278,0.017199074074074075,0.00018518518518518518,0.01738425925925926,0.000639220123718608
396.5,0.019544720640383657,0.01974537037037037,0.00030092592592592595,0.020046296296296298,0.0006857285135358039
397.5,0.0176485665570034,0.018032407407407407,0.0002777777777777778,0.018310185185185183,0.0006557711773739198
401.0,0.011900122188574525,0.012106481481481482,0.00034722222222222224,0.012453703703703705,0.0005426501046845542
403.5,0.012765869914809228,0.012407407407407407,0.00034722222222222224,0.01275462962962963,0.0005490309772946419
404.0,0.01371309984683116,0.014189814814814815,0.00030092592592592595,0.014490740740740742,0.0005844850479103428
407.0,0.019743769987926776,0.020671296296296295,9.259259259259259e-05,0.020763888888888887,0.0006977352892891187
407.5,0.014135358529640582,0.013981481481481482,0.00037037037037037035,0.014351851851851852,0.0005817282446766909
408.0,0.01268401608079316,0.011319444444444444,0.00020833333333333335,0.011527777777777777,0.0005225281481476505
409.5,0.010330878984494234,0.01085648148148148,0.0002314814814814815,0.011087962962962963,0.0005126936386532695
411.0,0.010924649359000676,0.010833333333333334,0.0001388888888888889,0.010972222222222222,0.0005100740958940047
412.5,0.013869035046612624,0.013564814814814814,0.0004861111111111111,0.014050925925925925,0.0005757098859144873
413.0,0.011059611524721444,0.010949074074074075,0.0002314814814814815,0.011180555555555556,0.0005147796753624639
414.5,0.012728099810892462,0.012337962962962964,0.00034722222222222224,0.012685185185185186,0.0005475650680430991
415.0,0.01182850442637245,0.011921296296296296,0.00030092592592592595,0.012222222222222223,0.0005376902160977745
415.5,0.013239344373058952,0.013541666666666667,0.0002314814814814815,0.013773148148148149,0.0005700980894437453
416.0,0.015381203954956917,0.016064814814814816,0.00034722222222222224,0.016412037037037037,0.0006213672203567795
416.5,0.014573378828667183,0.014212962962962964,0.0002777777777777778,0.014490740740740742,0.0005844850479103428
417.0,0.010810472709054077,0.009652777777777777,0.0002777777777777778,0.009930555555555555,0.00048586307637141826
419.0,0.016487245363764287,0.015810185185185184,0.0002314814814814815,0.016041666666666666,0.0006144296821694838
419.5,0.017478940461220196,0.018287037037037036,0.00030092592592592595,0.018587962962962962,0.0006606556426964356
421.0,0.01850001138391058,0.01863425925925926,0.00032407407407407406,0.018958333333333334,0.0006671126339904366
421.5,0.016215465241300492,0.015324074074074073,0.0002777777777777778,0.015601851851851851,0.000606088224468855
423.0,0.02562468729242063,0.025717592592592594,0.00018518518518518518,0.025902777777777778,0.0007783253145287275
424.0,0.023109025814718246,0.023634259259259258,0.0002546296296296296,0.023888888888888887,0.000747778374174015
425.0,0.022510375645770013,0.022615740740740742,0.00032407407407407406,0.022939814814814816,0.0007329414639738293
425.5,0.0217727939134356,0.02050925925925926,0.0002777777777777778,0.020787037037037034,0.0006981191665339512
426.0,0.02026895809145255,0.019328703703703702,0.0002546296296296296,0.01958333333333333,0.0006778693524730638
428.0,0.01639887819414576,0.01699074074074074,0.0002546296296296296,0.01724537037037037,0.0006367003580890313
428.5,0.017402161218981898,0.017291666666666667,0.0002777777777777778,0.017569444444444443,0.0006425644408682614
429.5,0.015410354631823362,0.015069444444444444,0.00011574074074074075,0.015185185185185185,0.0005980784849093086
431.0,0.019617672320553305,0.01962962962962963,0.00032407407407407406,0.019953703703703703,0.0006841639037725307
431.5,0.018085784919289284,0.01766203703703704,0.00016203703703703703,0.017824074074074076,0.000647134657592928
432.0,0.017544649633782772,0.01810185185185185,0.0004166666666666667,0.018518518518518517,0.0006594379181837928
432.5,0.01911796998710788,0.02,0.0002314814814814815,0.020231481481481482,0.0006888470718363635
433.5,0.021343278698996482,0.022407407407407407,0.00020833333333333335,0.022615740740740742,0.0007278059321924076
434.5,0.018316530534990667,0.01923611111111111,0.00032407407407407406,0.019560185185185184,0.0006774740011687254
435.5,0.01709853653844175,0.01712962962962963,0.00016203703703703703,0.017291666666666667,0.0006375413865123409
436.5,0.015600394753579256,0.015555555555555555,0.0002777777777777778,0.01583333333333333,0.0006104926727379251
437.0,0.015925839464709463,0.016087962962962964,0.00037037037037037035,0.016458333333333335,0.0006222289739792643
437.5,0.017883763090870565,0.01733796296296296,0.0004166666666666667,0.017754629629629627,0.0006458914419388527
438.0,0.01991692890160735,0.019398148148148147,0.00037037037037037035,0.01976851851851852,0.0006810239005525135
438.5,0.027042904023748135,0.027546296296296298,0.00030092592592592595,0.027847222222222225,0.0008067221227300552
439.0,0.018630036201306786,0.01814814814814815,0.0003935185185185185,0.018541666666666668,0.000659844076052262
439.5,0.01717144129212957,0.016944444444444446,0.0002546296296296296,0.017199074074074075,0.0006358582172664937
440.0,0.01567460165681442,0.015949074074074074,0.0002546296296296296,0.016203703703703703,0.0006174744461673804
440.5,0.013313570035500853,0.013310185185185185,0.0002777777777777778,0.013587962962962963,0.0005663259993024333
441.0,0.011691982990017804,0.011458333333333333,0.0002546296296296296,0.011712962962962961,0.00052661405194708
441.5,0.012674818011587237,0.012662037037037038,0.0002777777777777778,0.012939814814814815,0.0005529210686260911
444.5,0.014163210191580912,0.01474537037037037,0.00032407407407407406,0.015069444444444444,0.00059583444873385
445.5,0.01741194583171671,0.01837962962962963,0.0002777777777777778,0.018657407407407407,0.0006618711268175295
446.0,0.015502436307687113,0.015509259259259259,0.0002777777777777778,0.015787037037037037,0.0006096143288517078
447.0,0.012005262256185615,0.012476851851851852,0.00018518518518518518,0.012662037037037038,0.0005470755587470117
449.0,0.009159356958125997,0.009305555555555555,0.00030092592592592595,0.009606481481481481,0.00047808076127727416
449.5,0.010732213411413656,0.01025462962962963,0.0002777777777777778,0.010532407407407407,0.000499994684782751
451.5,0.011429801372588151,0.011597222222222222,0.0004398148148148148,0.012037037037037037,0.0005336891177321892
452.5,0.011072452836413152,0.010555555555555556,0.00030092592592592595,0.010856481481481483,0.0005074410305529533
453.0,0.010001613332873518,0.009953703703703704,0.0004166666666666667,0.01037037037037037,0.0004962296116438259
